state,action_0,action_1,action_2,action_3
613,-0.9821,-0.8200000000000001,-0.9000000000000001,-0.8
614,-1.5068899999999998,-1.23,-1.2000000000000002,-1.2000000000000002
615,0.0,0.0,0.0,0.0
616,-1.2721,-1.02,-1.2000000000000002,-1.0
617,-0.9690000000000001,-0.51,-0.8,-1.0
618,0.0,0.0,0.0,0.0
619,-1.159,-0.61,-1.0,-1.2000000000000002
620,-1.159,-0.61,-1.0,-1.2000000000000002
621,-0.71,-0.71,-0.6000000000000001,1.71
622,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0
624,-0.21000000000000002,0.17431400000000005,-0.1,13.661635468759627
625,-0.21000000000000002,0.0,0.0,0.0
626,-0.7459205684000001,-0.8400000000000003,-0.7000000000000002,-0.7900000000000001
627,-0.31000000000000005,-0.31000000000000005,-0.2,3.5230000000000006
628,-0.31000000000000005,0.0,0.0,0.0
629,-0.31000000000000005,0.0,0.0,0.0
630,-0.41,-0.41,-0.30000000000000004,3.3116200000000005
631,0.0,0.0,0.0,0.0
632,-1.1711,-0.8200000000000001,-0.9000000000000001,-0.8
633,-0.51,-0.51,-0.4,1.1
634,-0.51,0.0,0.0,0.0
635,-0.9690000000000001,-0.51,-0.8,-1.0
636,-0.31000000000000005,-0.31000000000000005,-0.027699999999999947,5.3236300000000005
637,-0.31000000000000005,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0
648,-0.41,-0.41,-0.30000000000000004,3.2520000000000007
649,-0.41,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0
672,-0.31000000000000005,-0.31000000000000005,-0.2,2.6354900000000008
673,-0.31000000000000005,-0.31000000000000005,0.0,0.0
674,-0.8801000000000003,-0.6200000000000001,-0.6000000000000001,-0.6000000000000001
675,-0.41,-0.5415,-0.30000000000000004,4.29875
676,0.0,0.0,0.0,0.0
677,-0.839,-0.41,-0.6000000000000001,-0.8
678,-0.51,-0.51,-0.4,3.8913000000000006
679,-0.51,0.0,0.0,0.0
680,-2.326821,-2.04,-2.0000000000000004,-2.0
681,-0.61,-0.61,-0.5,3.51497
682,-0.61,0.0,-0.5,0.0
683,-1.159,-0.61,-1.0,-0.6000000000000001
684,-0.41,-0.7789999999999999,-0.3420000000000001,4.126800000000001
685,-0.41,0.0,0.0,0.0
686,-0.41,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0
696,-0.51,-0.51,-0.4,3.0646900000000006
697,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0
709,-0.61,0.0,0.0,0.0
710,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0
720,-0.41,-0.1075108173349999,-0.30000000000000004,7.904221422113812
721,-0.41,0.0,0.0,0.0
722,-0.41,0.0,0.0,0.0
723,-0.51,-0.51,-0.4,3.55974
724,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,0.0
726,-0.61,-0.61,-0.5,1.0
727,-0.61,0.0,0.0,0.0
728,-0.61,0.0,0.0,0.0
729,0.0,0.0,0.0,0.0
730,-0.71,0.0,0.0,0.0
731,0.0,0.0,0.0,0.0
732,-0.51,-0.51,-0.4,2.3280000000000003
733,-0.51,0.0,0.0,0.0
734,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0
744,-0.61,-0.61,-0.5,1.094111
745,-0.61,0.0,0.0,-0.6000000000000001
746,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0
757,-0.71,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0
771,-0.36900000000000005,-0.42000000000000004,-0.30000000000000004,-0.4
772,-0.5391,-0.42000000000000004,-0.4000000000000001,-0.4
773,-0.601889035,-0.7810900000000001,-0.6000000000000001,-0.6000000000000001
774,-0.31000000000000005,0.0,0.0,0.0
775,-0.6721000000000001,-0.6200000000000001,-0.6000000000000001,-0.6000000000000001
776,-0.31000000000000005,0.0,0.0,0.0
777,-0.7862,-0.8200000000000001,-0.9000000000000001,-0.8
778,-1.0211,-0.8200000000000001,-0.9000000000000001,-0.8
779,-0.9695149999999999,-1.704701,-0.9000000000000001,-0.8
780,-0.21000000000000002,-0.21000000000000002,1.2285300000000003,0.0
781,-0.21000000000000002,-0.21000000000000002,0.6200000000000001,0.0
782,-0.21000000000000002,-0.21000000000000002,1.0453511985000001,0.0
783,-0.31000000000000005,-0.31000000000000005,0.60389,0.0
784,-0.31000000000000005,-0.31000000000000005,0.41600000000000004,0.0
785,-0.31000000000000005,-0.31000000000000005,0.4832000000000001,0.0
786,-0.7789999999999999,-0.41,0.1,0.0
787,-0.41,-0.41,0.7567961740000001,0.0
788,-0.72,-0.41,0.029579108728499972,0.0
789,-0.51,0.0,0.0,0.0
790,-0.51,-0.51,0.033900000000000007,0.0
791,-0.51,-0.51,-0.041,0.0
792,-0.31000000000000005,-0.31000000000000005,1.2203726000000001,-0.30000000000000004
793,-0.31000000000000005,-0.31000000000000005,2.6767231000000002,0.0
794,0.0,0.0,0.0,0.0
795,-0.41,-0.41,0.929,0.0
796,-0.41,-0.41,1.117,0.0
797,-0.41,-0.8200000000000001,0.5,0.0
798,-0.51,-0.51,0.4,0.0
799,-1.2741,-0.51,1.4780670000000002,0.0
800,-0.51,0.0,0.0,0.0
801,-0.61,-0.61,0.8665900000000002,0.0
802,-0.61,-0.61,2.0169050000000004,0.0
803,-0.61,-0.61,0.34989,0.0
804,-0.41,-0.8200000000000001,5.016342794878177,0.0
805,-0.41,-0.41,5.832158160879151,0.0
806,-0.41,-0.41,7.175245775665377,-0.31000000000000005
807,0.0,0.0,0.0,0.0
808,-0.51,0.0,0.0,0.0
809,0.0,0.0,1.5711742000000002,0.0
810,-0.61,-0.61,0.6400000000000001,0.0
811,-0.58,-0.61,0.8300000000000001,0.0
812,-0.61,-0.61,1.255903,0.0
813,0.0,0.0,0.0,0.0
814,-0.71,-0.71,3.658802800000001,0.0
815,-0.71,-0.71,1.7924024575000002,0.0
816,-0.6733900000000002,-0.26901263575210005,-0.6000000000000001,-0.6000000000000001
817,-0.42900000000000005,-0.5391,-0.4999000000000001,-0.4
818,-0.6291,-0.5121,-0.4000000000000001,-0.4
819,-0.5690000000000001,-0.31000000000000005,-0.4,-0.30000000000000004
820,-0.31000000000000005,0.0,0.0,0.0
821,-0.5890000000000002,-0.5720000000000001,-0.4,-0.6000000000000001
822,-1.0611,-0.7789999999999999,-0.9000000000000001,-0.8
823,-0.7789999999999999,-0.7689999999999999,-0.6000000000000001,-0.8
824,-0.41,-0.76369,0.0,0.0
825,-0.51,-0.51,0.0,0.0
826,-0.9690000000000001,-0.9690000000000001,-0.8,-1.0
827,-0.9690000000000001,-0.98769,-0.8,-1.0
828,-0.31000000000000005,-0.31000000000000005,0.31010000000000004,0.0
829,-0.31000000000000005,-0.31000000000000005,0.7306130000000001,0.0
830,-0.31000000000000005,-0.31000000000000005,0.2,0.0
831,-0.41,-0.41,0.1,0.0
832,-0.41,-0.41,0.1,0.0
833,-0.41,-0.41,0.1,0.0
834,-0.9690000000000001,-0.51,0.0,-0.5
835,-0.51,-0.51,0.0,0.0
836,-0.51,-0.51,0.0,0.0
837,-0.61,-0.61,-0.1,0.0
838,-0.61,0.0,0.0,0.0
839,-0.61,-0.61,-0.24100000000000005,-0.6000000000000001
840,-0.41,-0.41,0.865336385,0.0
841,-0.41,-0.41,0.5860000000000001,0.0
842,-0.41,-0.41,0.929,0.0
843,-0.51,-0.51,0.4,0.0
844,-0.51,-0.51,0.8400000000000001,0.0
845,-0.51,-0.51,0.7290000000000001,0.0
846,-0.61,-0.61,0.30000000000000004,0.0
847,-0.61,-0.61,0.6400000000000001,0.0
848,-0.61,-0.61,0.0,0.0
849,-0.71,0.0,0.0,0.0
850,-0.71,-0.71,0.2,0.0
851,-0.71,0.0,0.0,0.0
852,-0.51,-0.51,3.308181506951761,0.0
853,-0.9690000000000001,-0.51,7.7891713385472,0.0
854,-0.51,-0.51,3.1828578000000007,0.0
855,-0.61,-0.61,0.7000000000000001,0.0
856,-0.61,-0.61,0.7000000000000001,0.0
857,0.0,0.0,0.7000000000000001,0.0
858,-0.71,-0.71,1.1400000000000001,0.0
859,-0.71,0.0,0.0,0.0
860,-0.71,-0.71,0.559,0.0
861,0.0,0.0,0.0,0.0
862,-0.81,-0.81,1.0549000000000002,-0.75
863,-0.81,-0.81,0.0,0.0
864,-0.8801000000000003,-0.7530000000000002,-0.6000000000000001,-0.6000000000000001
865,0.0,-0.5290000000000001,0.0,0.0
866,-0.8801000000000003,-0.7063630000000002,-0.8000000000000002,-0.9000000000000001
867,-0.766,-0.41,-1.1330000000000002,-0.8
868,-0.7689999999999999,-0.7789999999999999,-0.6000000000000001,-0.8
869,0.0,0.0,0.0,0.0
870,-0.9690000000000001,-0.9690000000000001,-0.8,-1.0
871,-0.9690000000000001,-0.51,-0.4,-0.5
872,-0.9690000000000001,-0.51,-0.8,-1.0
873,-1.159,-1.159,-1.0,-1.2000000000000002
874,-0.61,-0.61,0.0,0.0
875,-0.61,-0.61,0.0,0.0
876,-0.41,-0.41,0.06,0.0
877,-0.41,-0.41,0.13,0.0
878,-0.41,-0.41,0.0,0.0
879,-0.9690000000000001,-0.51,0.0,0.0
880,-0.51,-0.51,0.0,-0.5
881,-0.51,0.0,0.0,-0.5
882,0.0,0.0,0.0,0.0
883,-0.61,-0.61,0.0,0.0
884,-1.159,-0.61,-0.24100000000000005,-0.6000000000000001
885,0.0,0.0,0.0,0.0
886,-0.71,-0.71,-0.38,-0.7000000000000001
887,-0.71,-0.71,-0.44100000000000006,-0.7000000000000001
888,-0.51,-0.51,0.0,-0.5
889,-0.51,-0.51,0.48,0.0
890,-0.51,-0.51,0.0,0.0
891,-0.61,-0.61,0.5290000000000001,0.0
892,-0.61,-0.61,0.0,0.0
893,-1.159,-0.61,0.30000000000000004,0.0
894,-1.349,-0.71,0.2,0.0
895,-0.71,-0.71,0.2,0.0
896,-0.71,-0.71,0.0,0.0
897,-0.81,-0.81,0.11610000000000001,0.0
898,-0.81,-0.81,0.24000000000000005,0.0
899,-0.81,-0.81,0.129,0.0
900,-0.61,-0.61,0.0,0.0
901,-0.61,-0.61,1.0523,0.0
902,-0.61,-0.61,1.24239,0.0
903,-0.71,0.0,1.466001,0.0
904,-0.71,-0.6780631,0.0,0.0
905,-0.71,-0.71,1.0990000000000002,0.0
906,-0.81,-0.81,0.4,0.0
907,-0.81,-0.81,1.06,0.0
908,-0.81,-0.81,0.7612610000000001,0.0
909,-0.91,-0.91,0.9390000000000002,0.0
910,-0.91,-0.91,0.4,0.0
911,-0.91,-0.91,0.4,0.0
912,-1.2612100000000002,-0.7859925675021499,-1.4650773500000003,-1.2000000000000002
913,-0.7789999999999999,-0.6890000000000001,-0.8810000000000002,-0.8
914,-1.65089,-1.354091,-1.5000000000000004,-1.6000000000000003
915,-0.9690000000000001,-0.713,-0.8,-1.0
916,-0.9690000000000001,-1.098261,-1.2000000000000002,-1.0
917,-0.51,-0.51,0.0,0.0
918,-0.58,0.0,0.0,0.0
919,-1.159,-1.089,-1.0,-1.2000000000000002
920,-1.159,-1.4602,-1.5,-1.7410000000000003
921,-1.349,-1.2890000000000001,-1.2000000000000002,-1.4000000000000001
922,-1.2890000000000001,-1.349,-1.2000000000000002,-1.4000000000000001
923,-1.7765,-1.349,-1.8000000000000003,-2.0949000000000004
924,-0.51,-0.8029999999999999,-0.06000000000000001,0.0
925,-0.51,-0.51,0.049110000000000015,0.0
926,-0.51,-0.51,0.0,0.0
927,-0.61,-0.46399999999999997,0.0,0.0
928,-0.61,-0.61,0.0,0.0
929,-0.61,-0.61,-0.1,-0.6000000000000001
930,-0.71,-0.71,-0.44100000000000006,-0.7000000000000001
931,-1.349,-0.71,-0.38,-1.35
932,-1.349,-0.659,-0.4800000000000001,-0.7000000000000001
933,-0.81,-0.81,0.0,0.0
934,-0.81,-0.81,0.0,0.0
935,-0.81,-0.81,0.0,0.0
936,-0.61,0.0,0.5350756746962001,0.0
937,0.0,0.0,0.0,0.0
938,-0.61,-0.61,0.54,0.0
939,-0.71,0.0,0.0,0.0
940,-0.71,-0.71,0.2,0.0
941,-0.71,-1.349,0.2,0.0
942,-0.81,-0.81,0.171,0.0
943,-0.81,-0.81,0.1,0.0
944,-0.81,-0.81,0.11610000000000001,0.0
945,-0.91,-0.91,0.0,0.0
946,-0.91,0.0,0.0,0.0
947,0.0,0.0,0.0,0.0
948,-0.71,-0.71,1.8933368572,0.0
949,-0.71,-1.349,1.7578800000000006,0.0
950,-0.71,-0.71,1.1010880000000003,0.0
951,-0.81,-0.81,0.4,0.0
952,-0.81,-0.81,1.6630000000000003,-0.694
953,-0.81,-0.81,0.0,0.0
954,-0.91,-0.91,0.4,0.0
955,-0.91,-0.91,0.8600000000000001,0.0
956,-0.91,-0.91,0.4,0.0
957,-1.01,-1.889,0.0,0.0
958,-1.01,-1.01,1.8989334000000002,0.0
959,-1.01,0.0,0.0,0.0
960,-0.9165510013036677,0.10120658789999998,0.0,-0.7712320754503901
961,-0.11000000000000001,-0.11000000000000001,0.0,2.6085155
962,0.31915054200000004,-0.6738374621000001,0.0,-0.5217031000000001
963,-0.63819,-0.399,-0.4000000000000001,-0.4
964,-0.21000000000000002,-0.21000000000000002,-0.1,0.6840000000000002
965,-0.176152844429,-0.6191,-0.6000000000000001,-0.6000000000000001
966,-0.5890000000000002,-0.5890000000000002,-0.4,-0.6000000000000001
967,-0.5890000000000002,-0.31000000000000005,-0.2,1.2846234390000002
968,-0.4581166797047779,-1.0141000000000002,-1.0000000000000002,-0.8900000000000001
969,-0.41,-0.41,-0.30000000000000004,0.0
970,-0.41,-0.41,-0.30000000000000004,0.5376900000000001
971,-1.358853466,-1.65499,-1.5000000000000004,-1.6000000000000003
972,-0.21000000000000002,-0.21000000000000002,0.41350565000000006,0.0
973,-0.21000000000000002,-0.21000000000000002,0.49000000000000005,0.0
974,-0.21000000000000002,-0.21000000000000002,0.9605260301167102,0.0
975,-0.31000000000000005,-0.31000000000000005,0.0,0.0
976,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0
980,-0.41,-0.41,0.1,0.0
981,-0.51,-0.51,0.0,0.0
982,0.0,0.0,0.0,0.0
983,-0.51,-0.51,-0.041,0.0
984,0.0,0.0,0.0,0.0
985,-0.31000000000000005,-0.31000000000000005,2.7691941952785006,0.0
986,-0.31000000000000005,-0.31000000000000005,0.9863872232455002,-0.30000000000000004
987,-0.41,-0.41,0.0,0.0
988,-0.41,0.0,0.0,0.25
989,0.0,0.0,0.0,0.0
990,-0.51,-0.51,0.36000000000000004,0.0
991,-0.51,-0.51,0.99092189,0.0
992,-0.51,-0.51,0.4916119059200001,0.0
993,0.0,0.0,0.0,0.0
994,-0.61,-0.61,1.4809337200000001,0.0
995,0.0,0.0,0.0,0.0
996,-0.41,-0.41,0.0,0.0
997,-0.41,-0.41,1.5843618,0.0
998,-0.41,-0.41,0.929,0.0
999,0.0,0.0,0.0,0.0
1000,-0.51,0.0,0.0,0.1
1001,0.0,0.0,0.0,0.0
1002,-0.61,-0.61,0.0,0.0
1003,0.0,0.0,0.0,0.0
1004,-0.61,-0.61,0.6169748100000001,0.0
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0
1007,-0.71,-0.71,0.149,0.0
1008,-0.6361000000000001,-0.6382151,-0.5999000000000002,-0.5800000000000001
1009,-0.21000000000000002,-0.21000000000000002,-0.13842999999999997,1.4880870000000004
1010,-0.21000000000000002,0.0,0.0,0.0
1011,-0.5890000000000002,-0.31000000000000005,-0.38,-0.6000000000000001
1012,-0.31000000000000005,-0.31000000000000005,-0.2,0.30000000000000004
1013,-0.5890000000000002,-0.31000000000000005,-0.4,-0.6000000000000001
1014,-0.7353,-0.41,-0.6000000000000001,-0.8
1015,-0.41,-0.41,-0.30000000000000004,0.2
1016,-0.7789999999999999,-0.41,-0.6000000000000001,-0.8
1017,-0.9690000000000001,0.0,0.0,0.0
1018,0.0,0.0,0.0,0.0
1019,-1.3421,-0.51,-0.8,-1.0
1020,-0.31000000000000005,-0.31000000000000005,0.5980262607029416,0.0
1021,0.0,0.0,0.0,0.0
1022,-0.31000000000000005,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
1025,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0
1032,-0.41,-0.41,1.1444163357840003,0.0
1033,-0.41,-0.41,0.8764,0.0
1034,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0
1044,-0.51,0.0,0.34,0.0
1045,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0
1051,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0
1054,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0
1056,-1.2324900000000003,-0.6336936448885856,-0.8000000000000002,-0.9000000000000001
1057,-0.31000000000000005,-0.31000000000000005,-0.2,0.8130000000000002
1058,0.0,0.0,0.0,0.0
1059,-0.7789999999999999,-0.41,-0.6000000000000001,-0.8
1060,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,0.0
1064,-0.9690000000000001,-0.9690000000000001,-0.8,-1.0
1065,0.0,0.0,0.0,0.0
1066,-0.61,-0.61,-0.5,0.0
1067,-1.159,-1.159,-1.0,-1.2000000000000002
1068,-0.41,-0.41,0.039999999999999994,0.0
1069,-0.41,-0.41,0.1,0.0
1070,-0.41,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.0
1072,0.0,0.0,0.0,0.0
1073,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0
1081,-0.51,-0.51,0.4,0.1
1082,-0.51,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0
1084,0.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0
1088,0.0,0.0,0.0,0.0
1089,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0
1092,-1.259,-0.61,0.40800000000000003,-0.6000000000000001
1093,-0.61,-0.61,0.6252000000000001,0.0
1094,0.0,0.0,0.0,0.0
1095,0.0,0.0,0.0,0.0
1096,0.0,0.0,0.0,0.0
1097,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,0.0
1099,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0
1102,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0
1104,-1.2680000000000002,-1.0374222631949563,-1.2000000000000002,-1.5700000000000003
1105,-0.41,-0.41,-0.30000000000000004,0.41109000000000007
1106,-0.7589999999999999,-0.7789999999999999,-0.6000000000000001,-0.8
1107,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0
1109,-0.9690000000000001,-0.51,-0.8,-1.0
1110,-1.159,-1.159,-1.0,-1.2000000000000002
1111,-0.61,-0.61,-0.5,0.0
1112,-1.6531000000000002,-1.159,-1.5,-1.7800000000000002
1113,0.0,0.0,0.0,0.0
1114,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0
1116,-0.51,-0.51,-0.22894132666294353,-0.5
1117,0.0,0.0,0.0,0.0
1118,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,0.0
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0
1128,-0.61,-0.61,0.19260100000000002,0.0
1129,-0.61,-0.61,0.0,0.0
1130,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0
1132,0.0,0.0,0.0,0.0
1133,0.0,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0
1135,0.0,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0
1137,0.0,0.0,0.0,0.0
1138,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0
1140,-0.71,-0.71,0.2,0.0
1141,-0.71,-0.71,0.2,0.0
1142,-0.71,0.0,0.0,-0.7000000000000001
1143,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,0.0
1145,0.0,0.0,0.0,0.0
1146,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.0
1151,0.0,0.0,0.0,0.0
1152,-0.20900000000000002,2.6411832581561008,0.0,-0.19
1153,-0.11000000000000001,-0.11000000000000001,0.0,6.12579511
1154,2.625480313677264,-0.7893275098709001,0.0,-0.5695327900000001
1155,-0.399,-0.31300000000000006,-0.30000000000000004,-0.4
1156,-0.21000000000000002,-0.21000000000000002,-0.1,2.363
1157,-0.399,-0.21000000000000002,-0.30000000000000004,-0.4
1158,-0.5890000000000002,-0.31000000000000005,0.0,0.0
1159,-0.31000000000000005,-0.31000000000000005,-0.2,3.0494009000000006
1160,-0.7821600000000002,-0.6200000000000001,-0.6000000000000001,-0.6000000000000001
1161,-1.1011,-0.9151,-1.1879000000000002,-0.8
1162,-0.41,-0.41,-0.30000000000000004,3.1688030000000005
1163,-1.550179990172,-2.0557489999999996,-1.8000000000000005,-1.5933200000000003
1164,-0.21000000000000002,-0.21000000000000002,0.0,0.0
1165,-0.21000000000000002,-0.21000000000000002,2.4859239165,0.0
1166,-0.399,-0.231,0.8588522385668892,0.0
1167,0.0,0.0,0.0,0.0
1168,-0.31000000000000005,-0.31000000000000005,0.3400000000000001,0.0
1169,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0
1171,-0.41,-0.41,0.34390000000000004,0.0
1172,0.0,0.0,0.0,0.0
1173,0.0,0.0,0.0,0.0
1174,0.0,0.0,0.0,0.6033900000000001
1175,-0.51,-0.5609999999999999,-0.10244421715810831,-0.5
1176,-0.31000000000000005,-0.31000000000000005,0.0,0.0
1177,-0.31000000000000005,-0.6600429774200001,3.6080601451440004,0.0
1178,-0.31000000000000005,-0.31000000000000005,0.189661,0.0
1179,0.0,-0.41,0.0,0.0
1180,-0.41,-0.41,0.6593000000000001,0.0
1181,0.0,0.0,0.0,0.0
1182,-0.51,-0.51,0.0,0.0
1183,-0.51,-0.51,0.0,0.0
1184,-0.51,-0.51,0.0,0.0
1185,0.0,0.0,0.0,0.0
1186,0.0,0.0,0.0,0.0
1187,0.0,0.0,0.0,0.0
1188,-0.41,-0.41,0.0,0.0
1189,-0.41,-0.41,0.635,0.0
1190,-0.41,0.0,0.0,0.0
1191,0.0,0.0,0.0,0.0
1192,-0.51,-1.069,1.6343279000000002,0.0
1193,0.0,0.0,0.0,0.0
1194,-0.61,-0.61,0.0,0.0
1195,0.0,0.0,0.0,0.0
1196,-0.61,-1.2200000000000002,-0.1,0.0
1197,0.0,0.0,0.0,0.0
1198,0.0,0.0,-0.2,0.0
1199,-0.71,-0.71,-0.2,0.0
1200,-0.6561000000000001,0.9980625553617541,-0.66938521594135,-0.6000000000000001
1201,-0.21000000000000002,-0.21000000000000002,-0.10400000000000001,2.3306
1202,-0.23560000000000006,-0.399,-0.39100000000000007,-0.4
1203,-0.5890000000000002,-0.31000000000000005,-0.4,-0.6000000000000001
1204,-0.31000000000000005,-0.31000000000000005,-0.2,1.52
1205,-0.5890000000000002,-0.5890000000000002,-0.4,-0.8710000000000002
1206,-0.41,-0.7789999999999999,-0.30000000000000004,0.0
1207,-0.41,-0.41,-0.30000000000000004,1.2700000000000002
1208,0.0,0.0,0.0,0.0
1209,0.0,0.0,0.0,0.0
